1,40.23185749485001,74.42344230685103,40.91144851337039,2,-1
2,41.80292077220656,63.18196978598771,56.489103517609614,-1,2
3,25.96743296019086,47.45766370792383,49.197741280322404,1,1
4,49.880934706840726,83.04760902966356,72.81751634406824,-2,2
5,47.148808100467704,84.77709638106039,59.808737292667175,2,1
6,73.9233781695166,34.398949897655264,34.69479435834009,-2,0
7,133.81986951262164,52.16466869716793,70.62374902842777,1,-1
8,56.2043429614851,78.05367164883681,43.782731103694324,1,-1
9,67.60131569100699,16.279905479635172,29.900130945465108,-2,-1
10,18.117282528940496,36.158077972413594,48.344416031444226,1,0
11,28.126198918768488,88.7439095243666,73.52035903111562,2,2
12,71.20170456247324,21.674151457337718,57.597633807331285,0,2
13,71.12100796879494,41.1253473473999,84.22494200905238,1,-1
14,66.98833311621203,83.15299640903957,34.65698601088797,2,0
15,50.66433467058341,69.78116941606389,33.3495658316993,1,-1
16,16.311004411666804,75.92155942865026,16.786516778579898,-2,2
17,60.25020269434327,79.29981669114783,28.536755785307864,-2,0
18,58.03194098868106,26.332908539502426,16.465722820827608,-2,-1
19,40.67001356539917,44.40779730195285,71.31865791043586,0,0
20,25.38395246364007,22.800277058758958,19.653422123241853,-1,-1
21,66.94099912194994,17.20591665918612,27.672330850201007,2,0
22,81.50480749287193,98.09094490450734,64.6825834385644,2,1
23,43.75040898574745,55.785130829432816,59.951023770301695,0,2
24,0.8286402428943166,85.62129889620735,10.090054213230006,2,0
25,56.036455312769135,62.88763131774574,58.61483726984172,-2,-1
26,12.00885296860597,19.939445498863023,67.70584820400997,1,2
27,23.226699657492826,47.55213164471252,25.69745968592974,0,0
28,56.898309609179535,27.550677621233476,37.31948348532635,-1,1
29,32.75023107695718,48.03026074440268,37.603741316313666,1,0
30,-4.385051592199398,108.06530255179777,33.529057681595276,0,0
31,55.630761323136745,46.921618806629084,37.539924194606016,-1,-1
32,81.81218486588186,49.580120024967734,65.12420974969017,2,0
33,41.50476272461571,34.398949897655264,45.335820454086885,2,-1
34,48.877907209393435,49.52997951022055,78.68598894928749,-1,0
35,95.13693642761066,3.306801122563306,64.66025096212327,-2,-1
36,23.732696111874304,58.17063325021719,64.69003020091337,2,2
37,73.29692960569066,32.14890112499531,59.54532754146967,-1,0
38,98.66139758057534,40.555700814872914,65.34301398911202,0,-1
39,91.6642422536891,62.49556484980327,53.362727997113325,-2,2
40,10.940659723064321,32.318302106966954,81.07960253159403,2,-1
41,47.961106552224976,32.82171783011321,84.62929020531173,-2,-1
42,21.253406656511974,93.00446248785185,1.6676519214752161,2,2
43,30.930725880181615,47.910802822735285,37.16959160015172,1,0
44,80.086394083351,3.5906029580648275,6.174707675631157,-2,1
45,87.08200318339128,9.727325679004078,34.01643188106606,-1,0
46,75.30721939225828,26.818906621683553,73.44243210019097,1,1
47,-8.158696851021022,34.47501431782392,71.90138119182285,0,2
48,45.686086010130275,50.1315985921621,48.934360370592564,2,-1
49,42.21182433171616,39.084949588274355,52.17095887158307,0,-1
50,48.564166332336605,70.3519617051332,92.84030111535841,1,2
51,41.07861300176891,47.009999377533475,19.38990920831008,2,-1
52,49.692930315425635,85.43209239986008,33.71545282291107,-1,-1
53,57.77502044259167,71.6997411891625,55.54081186676839,1,0
54,27.020431621328644,104.31846394920592,24.22815476619572,1,2
55,58.90803115363572,16.15498482697971,81.33913596176129,1,0
56,96.9465583982831,28.181279436401418,60.40034175902869,0,-1
57,56.99600852565627,21.578690377174475,36.31121616683996,-1,2
58,25.21037451643734,62.184114136736014,12.880300783756303,-2,2
59,63.6523981533339,39.87236373000936,55.43168375854718,-1,2
60,53.97083923416748,82.31134756841305,42.15259906197303,1,-1
61,60.674290456940575,67.53714072676232,2.1460557825906763,2,0
62,23.916993995339496,62.1276907494816,29.429044548247337,-1,-1
63,34.154565140276326,76.09380780960164,52.30937819695037,0,-1
64,56.230196493388085,65.33544951452231,32.00304534860613,2,-1
65,25.14882570521373,15.630527375345032,82.47091581606263,-2,2
66,67.27362918933102,46.396819162206704,63.86384123798716,0,2
67,69.2036689713756,50.40734511812136,44.99742413189613,-1,-1
68,60.188888869551036,58.0055515494427,55.2457614553481,-2,1
69,70.75613727035419,67.489085249782,61.59468749643404,-2,0
70,76.5850326922595,7.45595098284531,13.97635539154377,2,1
71,58.707995850871335,1.8290856683921424,-5.580859387795798,-2,-1
72,76.2890799467636,66.61134144371576,40.9516047834644,-2,-1
73,79.20041927831387,55.00257586810387,9.308853613220805,-2,2
74,41.311976839773386,-9.776394644457808,72.86507896152787,2,2
75,19.926529723671116,40.8578702999118,37.090892684647315,1,1
76,13.437112498189888,58.32282354551608,67.9807182609982,-2,2
77,91.68939066725139,52.90796641963633,54.30119341855939,2,-1
78,18.04649522787675,34.63428415240162,13.123833561336719,1,-1
79,84.30509522496007,14.378701103794079,73.79492223040289,2,0
80,25.3432175324435,64.52650059875523,65.82245972150518,2,0
81,-11.560692034616187,63.376802560771345,51.216194251593656,2,2
82,39.947145586190096,67.88345862544895,39.62698400914724,1,1
83,46.70681777190079,61.21223619580214,34.16988338474996,-1,-1
84,47.262313338265386,17.16142193132813,70.00478119065416,1,2
85,79.99609563410058,5.396358579968037,60.24338700840183,1,2
86,34.16988338474996,45.74331983521319,97.89314630736091,0,-1
87,49.047250681792036,67.95637788467074,68.53710121714072,2,2
88,61.08072862469937,51.47349679906367,20.247048952589406,-1,1
89,33.24773355773265,21.96983905246079,88.76474688561896,1,0
90,48.78380574840634,79.63875366192465,28.024941173579467,1,-1
91,41.132021147730065,44.23417730504676,10.66216629561632,-1,2
92,29.323365263511725,44.25991613758408,43.892548956377844,1,1
93,45.58428093509604,25.53612990015388,32.28609802032772,-1,1
94,84.03399607102448,42.59901524986848,46.23844591203952,2,-1
95,51.81890895413274,71.29162732959706,82.3692198555215,-1,0
96,13.816346277565682,39.654297390126914,37.603741316313666,2,1
97,60.31840157229148,73.07534565637535,22.526830239060335,2,2
98,38.195559056407255,68.80212266738748,114.57018630020606,2,0
99,40.13032195871972,19.40316569239417,45.75603542328838,1,1
100,23.081699328430346,19.230155334052544,94.42017496555133,2,-1
101,57.02207956323033,17.80388044394611,40.34673674255947,0,0
102,48.63320700553965,37.36934605464474,43.77626751317861,-2,1
103,70.09986905453489,61.39269890317183,75.61245609028697,-1,0
104,76.44207435087269,20.157797682462274,34.215802514017966,1,2
105,64.929021053832,28.382342010981443,38.20956833768633,0,2
106,94.08990321227722,36.063017566083346,28.21794101284252,-2,1
107,57.06120045276229,69.49961244404463,24.69278060774173,1,2
108,87.87227598069754,60.74297708138943,37.963865830149935,-2,2
109,98.99909961350133,39.25014980244882,56.989491955991554,0,-1
110,57.965984099138026,61.552835044409434,10.312561093562392,2,1
111,62.33252223650823,65.69251851918584,28.726379237329585,0,0
112,102.47979402645278,105.88160838926322,38.71842470662468,0,2
113,38.97455117674619,43.85380327872674,42.25785821386712,-1,1
114,29.358632666580494,93.45153435187696,39.885967153522905,2,2
115,79.17564194302743,68.2005548671074,52.64314215267685,-1,0
116,16.61916740697277,45.035778032768256,61.60166606229286,-1,-1
117,39.360022630686125,63.50714317531159,25.807789342317747,-2,2
118,18.131409348882876,103.42438270088984,44.9014876379268,-1,-1
119,42.17234569601536,49.059792808477056,73.38413605478887,2,1
